User Id,Module,Sub Module,Actions 
3182,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3183,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3184,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3185,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3186,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3187,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3188,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3189,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3190,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3191,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3192,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3193,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3194,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3195,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3196,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3197,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3198,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3199,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3200,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3201,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3202,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3203,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3204,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3205,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3206,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3207,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3208,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3209,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3210,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3211,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3212,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3213,model_building,ml_backends,"['list', 'get']"
3214,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3215,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3216,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3217,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3218,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3219,model_building,ml_backends,"['list', 'get']"
3220,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3221,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3222,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3223,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3224,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3225,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3226,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3227,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3228,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3229,model_building,ml_backends,"['list', 'get']"
3230,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3231,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3232,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3233,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3234,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3235,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3236,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3237,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3238,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3239,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3240,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3241,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3242,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3243,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3244,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3245,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3246,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3247,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3248,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3249,model_building,ml_backends,"['list', 'get']"
3250,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3251,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3252,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3253,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3254,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3255,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3256,model_building,ml_backends,"['list', 'get']"
3257,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3258,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3259,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3260,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3261,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3262,model_building,ml_backends,"['list', 'get']"
3263,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3264,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3265,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3266,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3267,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3268,model_building,ml_backends,"['list', 'get']"
3269,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3270,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3271,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3272,model_building,ml_backends,"['list', 'get']"
3273,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3274,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3275,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3276,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3277,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3278,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3279,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3280,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3281,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3282,model_building,ml_backends,"['list', 'get']"
3283,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3284,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3285,model_building,ml_backends,"['list', 'get']"
3286,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3287,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3288,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3289,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3290,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3291,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3292,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3293,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3294,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3295,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3296,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3297,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3298,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3299,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3300,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3301,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3302,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3303,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3304,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3305,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3306,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3307,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3308,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3309,model_building,ml_backends,"['list', 'get']"
3310,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3311,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3312,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3313,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3314,model_building,ml_backends,"['list', 'get']"
3315,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3316,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3317,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3318,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3319,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3320,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3321,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3322,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3323,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3324,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3325,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3326,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3327,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3328,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3329,model_building,ml_backends,"['list', 'get']"
3330,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3331,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3332,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3333,model_building,ml_backends,"['list', 'get']"
3334,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3335,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3336,model_building,ml_backends,"['list', 'get']"
3337,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3338,model_building,ml_backends,"['list', 'get']"
3339,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3340,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3341,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3342,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3343,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
3344,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3345,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3346,model_building,model_versions,"['list', 'get', 'create', 'update', 'delete']"
3347,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3348,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3349,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3350,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3351,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3352,data_analytics,dashboards,"['list', 'get', 'create', 'update', 'delete']"
3353,data_analytics,alerts,"['list', 'get', 'create', 'update', 'delete']"
3354,data_ingestion,datasets,"['list', 'get', 'create', 'update', 'delete']"
3355,data_analytics,widgets,"['list', 'get', 'create', 'update', 'delete']"
3356,model_building,ml_backends,"['list', 'get']"
3357,data_ingestion,datasources,"['list', 'get', 'create', 'update', 'delete']"
3358,data_analytics,reports,"['list', 'get', 'create', 'update', 'delete']"
3359,data_ingestion,connectors,"['list', 'get', 'create', 'update', 'delete']"
3360,model_building,models,"['list', 'get', 'create', 'update', 'delete']"
